SLogP,FilterItLogS,C2SP2,VSA_EState2,PEOE_VSA6,n6HRing,NaasC,nAcid,nAromAtom,AETA_beta,BCUTZ-1l,nO,NdssC,nBondsD,SdssC,C1SP2,n6aHRing,C3SP2,IC1,AMID_C
2.4648000000000003,-4.357055610258541,6,16.02762063315728,19.91384146784285,1,2,0,6,1.0086206896551724,5.69833080175128,3,1,3,-0.0605370099827478,1,0,0,3.0517545726235302,1.4349729551076218
2.1226,-4.697937244532474,6,15.985805432539994,19.91384146784285,1,2,0,6,1.0178571428571428,5.698330804424264,3,1,3,-0.06160654890942952,1,0,0,3.1136202971297813,1.4244610450090955
2.9179000000000013,-3.705593040938475,4,14.199074074074074,12.13273413692322,0,2,0,6,0.988095238095238,5.688324585415846,1,1,1,-0.5494212962962959,1,0,2,3.320481684613114,1.4484682447530903
4.891900000000004,-6.023121696134992,10,14.97289109746541,30.33183534230805,2,4,0,12,1.1,5.673467144371245,2,2,2,1.2824598785603931,1,0,4,3.1697314616287886,1.7802715515820666
4.266000000000003,-6.0026472928980805,4,29.933003124108357,0.0,0,3,0,6,0.9487179487179488,5.688543983297883,4,2,4,-1.3852356903441407,2,0,2,3.4372727819883435,1.398406081374498
4.126900000000003,-5.594904950239091,4,30.05209051328274,6.06636706846161,0,2,0,6,0.9407894736842104,5.689028339698955,4,2,4,-1.0605800780992425,2,0,2,3.3540647692233048,1.4330741083645369
4.006700000000003,-5.315078888434459,5,30.168718908786946,6.06636706846161,0,2,0,6,0.9551282051282052,5.693755828884274,5,2,4,-0.9844276441318284,2,0,1,3.4095488358753614,1.3975418909749378
4.015500000000003,-5.563358268890499,4,30.75698055111988,32.90394573599509,0,2,0,6,0.9324324324324323,5.6857932730277945,4,2,4,-0.33292871521249,2,0,2,3.072273330954062,1.561087338101893
3.7368000000000032,-5.225090460655741,4,29.94963361234437,6.06636706846161,0,2,0,6,0.9527027027027029,5.689028448969427,4,2,4,-1.0551509374347123,2,0,2,3.4024882779204693,1.4240452447086371
3.2666200000000023,-5.345105746773497,3,29.87991331707393,6.06636706846161,0,3,0,6,0.9652777777777778,5.682806117634251,4,2,4,-1.0543295566683462,2,0,3,3.4613201402110083,1.4122483714112986
3.236900000000003,-5.1606749695403575,4,30.516029047316646,32.90394573599509,0,2,0,6,0.9571428571428572,5.6857932814649335,4,2,4,-0.33727451551608234,2,0,2,3.159943584407677,1.5446028040592863
2.9582000000000024,-4.82312486048718,4,29.70868210854114,6.06636706846161,0,2,0,6,0.9785714285714284,5.689028587079848,4,2,4,-1.0594967377383049,2,0,2,3.4941588935459,1.3997297622759717
2.6319000000000017,-4.938601611072559,5,34.90870244337326,26.837578667533478,1,2,0,6,0.9714285714285714,5.721548958013173,4,2,4,-0.4761634044049712,2,1,0,3.1850261706717395,1.4862589758828797
2.353200000000001,-4.601025229420292,5,32.97635550459775,6.06636706846161,1,2,0,6,0.9928571428571428,5.725583649568927,4,2,4,-1.1983856266271935,2,1,0,3.5300952108480823,1.3413859340995649
2.8380000000000014,-4.544665733107422,5,29.82531050404533,6.06636706846161,0,2,0,6,0.9930555555555556,5.693755911135456,5,2,4,-0.9833443037708904,2,0,1,3.5522655331874438,1.3621627649333607
4.6959200000000045,-6.639391911130991,9,30.47061221027203,23.762552697081823,0,4,0,12,1.0670731707317074,5.689028098101961,4,2,4,-1.0826025753697557,2,0,3,3.5899677878856275,1.4989407867752664
5.4063000000000025,-7.0646887384711325,9,30.23221106063809,18.199101205384828,0,4,0,12,1.0454545454545454,5.684218589303044,4,2,4,-1.7949853353393563,2,0,3,3.6648428345295225,1.4090319537958258
4.526600000000004,-6.52621012822097,10,30.244835777191373,18.199101205384828,0,4,0,12,1.0853658536585369,5.688543976432251,4,2,4,-1.4081084063270106,2,0,2,3.698964254548911,1.455663190786972
4.387500000000004,-6.119137676521048,10,30.39426370494805,24.26546827384644,0,3,0,12,1.08125,5.689028333707544,4,2,4,-1.0834527940821124,2,0,2,3.579771491049415,1.4900292733933005
3.3687000000000014,-5.164961890534556,11,30.556316349258022,36.398202410769656,0,2,0,12,1.125,5.694397792778608,4,2,4,-0.3719202528248684,2,0,1,3.3486617907761933,1.5886170601388605
5.0617000000000045,-6.993071591711475,9,27.45412345894836,36.398202410769656,0,3,0,12,1.0277777777777777,5.689029421553867,2,2,2,-1.0418099579353088,2,0,3,3.3829134767943025,1.591714215058137
4.507900000000004,-6.326642965722481,10,27.337751576862196,24.26546827384644,0,3,0,12,1.0555555555555556,5.689029520575052,3,2,2,-1.1220568715155554,2,0,2,3.509779623776918,1.5347071905202634
3.9028000000000014,-6.453855073139692,10,27.50413615392765,24.26546827384644,0,3,0,12,1.0921052631578947,5.689029492097429,4,2,4,-1.3427583496376685,2,0,2,3.595407813640043,1.4509113971903358
5.341420000000007,-5.331843933156786,9,2.5166515495086923,48.02802097092828,0,4,0,12,1.0833333333333333,5.682284434021836,1,0,0,0.0,0,0,3,2.8565891114849493,1.8234698765929849
1.6849999999999998,-2.9084545937781128,4,19.460133370173608,12.13273413692322,2,2,0,6,0.9791666666666666,5.689239280139621,2,1,1,0.16326724825732808,1,0,2,2.8296906479840467,1.6045040826270676
3.3619000000000017,-4.577234932858053,9,19.61401785714286,36.398202410769656,1,2,0,12,1.13,5.6902793624115455,1,1,1,-0.3566090325018896,2,1,1,3.1699250014423126,1.6783892323276952
4.367000000000004,-5.616167874309227,12,16.971724323466404,42.46456947923127,0,4,0,15,1.1171875,5.675160054465327,3,1,2,-0.5529941272435404,1,0,4,3.5123803568257568,1.6572617975254271
3.6144200000000017,-4.596453977369693,11,13.541327643277665,30.33183534230805,1,4,0,15,1.1810344827586208,5.6848651810258675,2,1,2,-0.5388501363138352,2,1,3,3.556598681500628,1.6165971632983709
4.973000000000004,-5.911497642097894,16,13.641165058908406,60.6636706846161,1,5,0,21,1.2720588235294117,5.684864920518419,2,1,2,-0.5438699882088416,2,1,4,3.4060618097067428,1.6984412007557026
4.1396000000000015,-5.267598237455001,11,16.882993101811074,42.46456947923127,0,3,0,15,1.1964285714285714,5.676150426102022,2,1,2,-0.5348701419492257,2,0,4,3.4653825300752388,1.6872481586682733
5.047500000000005,-5.709792008427079,6,7.183899200195265,23.73367402715573,1,4,0,14,1.0666666666666669,5.676154442940838,2,0,0,0.0,3,0,2,3.5875820040073263,1.5813101887730678
4.914100000000005,-5.905571156315564,14,14.95568163110631,30.33183534230805,1,4,0,18,1.2338709677419355,5.694933001149211,3,0,1,0.0,2,1,1,3.0961392931600535,1.689579487307717
1.9771,-1.62214458606141,0,7.896111111111113,0.0,0,0,0,0,0.8888888888888888,5.837477565836212,0,0,2,0.0,0,0,0,1.6843024382828191,1.4054148706484273
4.780020000000003,-7.1534638513941005,14,30.796611186444807,11.600939890232516,1,9,0,18,1.4117647058823528,5.698376725047487,5,2,4,-1.0899989544006288,3,1,2,4.006801946093884,1.3974506409089162
4.899200000000005,-6.1353068301668845,10,20.36540252451148,18.553555759849235,2,3,0,16,1.1916666666666669,5.679966515580777,2,0,1,0.0,2,1,2,3.1635764770469064,1.7141790653515323
4.0417200000000015,-6.2055080144668295,13,23.90659652012092,18.199101205384828,3,5,0,16,1.196969696969697,5.672860783491879,2,1,1,0.0320077644237009,1,1,2,3.3508487285400768,1.6949197842490735
3.8139200000000018,-5.328657186017313,8,26.402527161868235,0.0,1,7,0,17,1.3392857142857142,5.692673719395434,1,1,1,-0.3892457316777441,4,1,1,3.7456672536089393,1.441587945193174
3.2110200000000004,-4.879897315036369,8,24.112575367083984,0.0,1,7,0,17,1.3846153846153846,5.692644151990641,1,1,1,-0.8151716576036703,4,1,1,3.9309901861623975,1.4175620493481484
3.6748200000000018,-4.91175972275796,8,26.86441259005236,0.0,1,6,0,17,1.3425925925925926,5.693272834947102,1,1,1,-0.030449435381447287,4,1,1,3.5936800001871134,1.4923437581634256
3.0719200000000004,-4.461077282683909,8,24.35529412860145,0.0,1,6,0,17,1.39,5.693243022124977,1,1,1,-0.4563753613073736,4,1,1,3.7587379656176623,1.4711944764473863
3.8652200000000017,-5.442843912761099,8,25.4667970835035,0.0,1,6,0,17,1.3214285714285714,5.6932779325410685,1,1,1,-0.023504990937002868,4,1,1,3.688528730350105,1.5273919906517863
2.6951200000000006,-5.07503198971892,8,25.17512904938214,0.0,1,6,0,17,1.3125,5.693278392819612,2,1,1,-0.2257735094555213,4,1,1,3.867382384683208,1.4555154352355075
3.1832200000000017,-5.01035364963341,9,32.033732990996555,0.0,2,6,0,17,1.2279411764705883,5.6983445428756845,1,1,1,0.19262355186931127,4,1,0,3.4847814794145244,1.4883661973819513
2.6139200000000016,-4.351728442838969,9,29.059262771777114,0.0,2,6,0,17,1.2578125,5.698344543036628,2,1,1,-0.21015422590846647,4,1,0,3.648615012465932,1.471340045251024
3.0546200000000017,-4.8656419816607706,9,15.676359380144275,0.0,2,6,0,17,1.296875,5.698344561549331,2,0,2,0.0,3,1,0,3.553531340652708,1.4004504089454546
2.9864200000000016,-5.336443558352443,9,17.655507906761972,0.0,2,6,0,17,1.2291666666666667,5.698344561312793,2,0,2,0.0,3,1,0,3.489557248314304,1.4009649765610221
3.376520000000002,-5.159314367008479,9,13.465164251388268,0.0,1,6,0,17,1.4134615384615383,5.699516365715076,2,0,2,0.0,3,1,0,3.637105260893856,1.4022266700213561
3.9530200000000018,-5.7444321406528225,8,25.68294421114892,0.0,1,8,0,17,1.3362068965517242,5.69267371697356,1,1,1,-0.4382539961405543,4,1,1,3.7681230776820094,1.394293986357508
3.3501200000000004,-5.297458801876251,8,23.431904262094694,0.0,1,8,0,17,1.3796296296296295,5.692644149135117,1,1,1,-0.8641799220664803,4,1,1,3.9564401201118793,1.3676559864403677
3.8139200000000018,-5.328657186017313,8,26.144829639333054,0.0,1,7,0,17,1.3392857142857142,5.693272832900043,1,1,1,-0.07945769984425732,4,1,1,3.7064515673344296,1.4415475111645455
3.2110200000000004,-4.879897315036369,8,23.67462302361216,0.0,1,7,0,17,1.3846153846153846,5.6932430196790325,1,1,1,-0.5053836257701836,4,1,1,3.886545741717953,1.4173058849090188
2.75302,-4.764598043827833,9,28.305463219940748,0.0,2,7,0,17,1.2575757575757576,5.698344529190067,2,1,1,-0.2366016937845059,4,1,0,3.7428994374579503,1.4288736883356217
3.9487200000000025,-5.443259079318364,9,15.132847328439722,0.0,2,7,0,17,1.2844827586206895,5.698344781837172,1,0,0,0.0,3,1,0,3.6052912052261448,1.4862079510029176
5.125020000000005,-5.733801545503387,7,4.859083522297809,36.57531727300776,0,5,0,11,1.0869565217391304,5.691333206726277,0,0,0,0.0,1,0,1,3.1608595200671683,1.6762233416969905
3.558600000000002,-5.78238950392498,12,44.35314544808082,17.66730695869413,2,5,0,18,1.3214285714285714,5.6974356423417865,3,2,3,-0.802510654236428,6,2,0,3.83889251582733,1.4740690491849011
4.390800000000004,-5.337912922892827,10,17.82080972589653,50.2456768101509,1,4,0,12,1.0606060606060606,5.691842762963313,2,1,1,-0.013253075921726644,1,0,2,3.2288294181537704,1.6735820137331217
3.2291000000000016,-5.519028302241773,9,2.2980359290873777,36.398202410769656,0,4,0,12,1.1796875,5.6750143069963785,4,0,4,0.0,0,0,3,3.2832612747313576,1.4549718338174034
3.888620000000003,-4.430350792062948,11,21.952453515638666,12.13273413692322,0,3,0,15,1.2142857142857142,5.691939358869242,1,1,1,0.09200669774082516,2,0,1,3.2638091738835464,1.6748120621282203
3.947720000000003,-4.8238269730858585,10,21.957907707564512,24.26546827384644,0,3,0,15,1.1896551724137931,5.689149469785376,1,1,1,0.10779380592151178,2,0,2,3.304549903429289,1.6864407167105595
4.421200000000003,-6.013949330550416,8,18.294425824900454,22.823970215819568,1,7,0,17,1.38,5.681597976228581,2,1,1,0.08522922511683784,3,1,4,3.6393697613528535,1.585829888503539
4.959420000000003,-6.856993912079741,10,14.231446219526507,11.223030325587056,0,9,0,17,1.3240740740740742,5.680046954653799,2,1,1,0.0230686343617168,1,0,5,3.5630978181192035,1.6145345427016622
5.674420000000006,-8.246605014141728,9,22.16314984550726,36.027353223237554,1,8,0,21,1.2,5.668952631818832,1,1,1,0.19300266471597194,2,1,6,3.5270981542816067,1.6592719215996483
5.676020000000008,-8.62040501414173,9,22.082894608937146,36.027353223237554,1,8,0,21,1.2,5.668952631816195,1,1,1,0.199673684885334,2,1,6,3.527098154281608,1.6635888450541043
5.285920000000004,-8.232991584838793,9,22.05904609759038,36.027353223237554,1,8,0,21,1.2179487179487178,5.66895263208154,1,1,1,0.19451372438675407,2,1,6,3.556164286842596,1.6548479526309532
2.4717,-3.519007818248741,5,14.585856874803241,12.13273413692322,2,2,0,6,0.95,5.690879515351001,3,1,1,-0.2587724819092754,1,0,1,3.1988306223008816,1.64135087733154
4.2633000000000045,-4.589312158569662,6,19.470921358674826,23.20187978046503,2,3,0,6,1.0,5.699330752320548,1,1,1,-0.07251072316999417,0,0,0,3.0017901522279247,1.5055606463267337
4.805120000000005,-6.422850564240298,10,24.62329998205612,11.600939890232516,3,5,0,16,1.2338709677419355,5.699473057113688,2,0,1,0.0,3,2,0,3.6186297627719157,1.5279248640258278
4.699920000000004,-6.7904746646170215,11,29.270622014578514,0.0,4,4,0,20,1.2941176470588236,5.673658100820565,2,0,1,0.0,4,3,1,3.6492011435899214,1.58910689570703
4.756720000000005,-5.9097446768817985,11,20.435716754919497,0.0,2,4,0,16,1.2166666666666666,5.679706988769548,2,0,1,0.0,2,1,1,3.4045926797944026,1.6458119398592652
4.1517200000000045,-5.6879243971682385,10,24.70337409408973,0.0,3,4,0,16,1.2333333333333334,5.699656279547014,2,0,1,0.0,3,2,0,3.4817829371617366,1.5762504646817792
3.7413200000000018,-5.288841648519759,10,24.98318267693541,0.0,3,5,0,16,1.2109375,5.698831047300085,4,0,1,0.0,3,2,0,3.4940409132333214,1.557920198279416
4.805120000000005,-6.422850564240298,8,24.50357175622084,11.600939890232516,3,5,0,16,1.2338709677419355,5.698433450657985,2,0,1,0.0,4,2,1,3.6819567886392286,1.5285834402086833
4.699920000000003,-6.7904746646170215,9,29.15089378874323,0.0,4,4,0,20,1.2941176470588236,5.67365700921942,2,0,1,0.0,5,3,2,3.6798484747171822,1.5897073622266922
4.1517200000000045,-5.6879243971682385,8,24.583645868254447,0.0,3,4,0,16,1.2333333333333334,5.698457536259836,2,0,1,0.0,4,2,1,3.550206349966825,1.5769309934040632
4.622320000000005,-5.944090345983497,8,29.230649663935427,0.0,3,3,0,19,1.2578125,5.696710871566883,2,0,1,0.0,4,2,1,3.6579275258532338,1.5585581939565571
4.560820000000003,-6.377998851617329,9,29.46926883090886,18.199101205384828,4,3,0,20,1.2954545454545454,5.674153216924938,2,0,1,0.0,5,3,2,3.546805731564169,1.6361580036844183
4.914220000000005,-6.612114513379862,8,24.565529376122186,15.929943897949347,3,5,0,16,1.2258064516129032,5.699496095775699,2,0,1,0.0,4,2,1,3.6468690693409833,1.5285698726614398
4.2001200000000045,-6.20092758327992,7,28.598044120715905,11.600939890232516,3,5,0,16,1.25,5.6994824451862485,2,0,1,0.0,5,2,0,3.6912240580425264,1.4612595774044723
4.094920000000005,-6.568507677815684,8,33.3293862324634,0.0,4,4,0,20,1.3088235294117647,5.673659587571005,2,0,1,0.0,6,3,1,3.692977855844126,1.5282657609917116
4.1517200000000045,-5.6879243971682385,8,24.580231476709642,0.0,3,4,0,16,1.2333333333333334,5.6995734883369575,2,0,1,0.0,4,2,1,3.5151186306685798,1.5769204156406431
3.5467200000000023,-5.466101074938297,7,28.722888815879887,0.0,3,4,0,16,1.25,5.6996657082762185,2,0,1,0.0,5,2,0,3.568817754966217,1.5073589404631569
6.8127200000000085,-8.340847071132341,13,21.640289342999964,54.06550936946379,2,6,0,22,1.2714285714285714,5.668502075343229,1,0,1,0.0,2,1,5,3.3033869667184,1.7756851044577937
4.811500000000004,-5.351958949074758,11,7.557397980006205,24.26546827384644,1,3,0,15,1.2019230769230769,5.693814546629697,0,0,0,0.0,1,0,1,3.2185426022572137,1.7466285292177508
4.549700000000004,-6.147633605631357,11,21.337069542351404,24.26546827384644,2,5,0,21,1.3071428571428572,5.686844770663665,1,0,1,0.0,3,1,3,3.660477376205405,1.6501720210790518
5.331420000000006,-6.667375749094582,12,21.33236153092864,35.86640816407895,2,5,0,21,1.2573529411764706,5.686845070614544,1,0,1,0.0,3,1,2,3.6012050251015904,1.6385434268095738
4.8171200000000045,-6.348000647782693,12,21.225620398261565,24.26546827384644,2,5,0,21,1.2573529411764706,5.686845063625108,1,0,1,0.0,3,1,2,3.6012050251015904,1.6385434268095738
4.549700000000004,-6.147633605631357,11,21.343955236570846,30.33183534230805,2,5,0,21,1.3071428571428572,5.686844663513387,1,0,1,0.0,3,1,3,3.660477376205405,1.6501267207763841
5.331420000000006,-6.667375749094582,12,21.336803363290187,41.932775232540564,2,5,0,21,1.2573529411764706,5.686845069502901,1,0,1,0.0,3,1,2,3.6012050251015904,1.6384519843557908
6.8742200000000055,-7.906281138576338,13,22.570261096874283,47.999142301002166,2,6,0,21,1.2352941176470589,5.686782134690844,1,0,1,0.0,2,1,3,3.467934321773765,1.7053425847502073
4.046600000000003,-5.591991815853057,8,26.395768155261212,29.422131530971885,2,3,0,15,1.1515151515151516,5.6739966483162725,2,1,1,0.037627692357962594,2,1,1,3.4205838937511936,1.5723421881163546
3.2617000000000016,-3.658053035268972,5,32.291639035742804,18.199101205384828,1,1,0,6,0.956896551724138,5.694393057552363,2,2,2,0.523792553053501,2,0,1,2.8196029016266735,1.6923771722331489
6.808000000000009,-7.6795699055684805,8,18.456859199544308,30.33183534230805,1,4,0,12,0.96875,5.683117415982786,1,1,1,-0.596944673058488,1,0,4,3.2424930299922607,1.5500225183091327
4.282600000000004,-4.692107170782183,9,7.214148958838713,61.17623929975298,1,3,0,12,1.125,5.675903788919289,0,1,1,1.125501876804186,2,0,3,2.9026858963447704,1.7781465077107983
1.8201,-2.3260288513859915,0,20.28726198036679,0.0,3,0,0,0,0.74,5.795157504214549,2,1,1,0.4610393571008653,1,0,0,2.329485244411225,1.630237219161991
1.8201,-2.3260288513859915,0,20.28726198036679,0.0,3,0,0,0,0.74,5.795157504214549,2,1,1,0.4610393571008653,1,0,0,2.329485244411225,1.630237219161991
1.8201,-2.3260288513859915,0,20.28726198036679,0.0,3,0,0,0,0.74,5.795157504214549,2,1,1,0.4610393571008653,1,0,0,2.329485244411225,1.630237219161991
2.2101999999999995,-2.595115023941183,0,20.210672264775678,0.0,3,0,0,0,0.7307692307692307,5.758743600131426,2,1,1,0.4498981405132199,1,0,0,2.2984017562471384,1.6535940890034753
2.7867000000000006,-3.48545058969492,4,19.327139353007514,12.13273413692322,2,2,0,6,0.95,5.689239053399223,1,1,1,0.13259231712785158,1,0,2,2.87733775577929,1.6241083070928743
2.838700000000001,-3.4480405897363795,4,19.62839530304593,18.553555759849235,2,2,0,6,0.9583333333333334,5.689239057539544,1,1,1,0.1832672482573281,1,0,2,2.7150574396173126,1.6878773068426536
4.610400000000004,-6.524789006587563,10,47.33272138691367,0.0,4,7,0,18,1.1648936170212767,5.6930217964432925,4,2,2,-0.34661786100091585,3,1,2,3.5354483588048686,1.5569071716435519
2.1482,-2.232261920321713,4,18.98448223733938,24.26546827384644,1,2,0,6,1.05,5.689155211379164,1,1,1,0.1987093726379443,0,0,2,2.8050874813200486,1.6236658629691083
2.9217000000000013,-2.6519369537456257,6,19.112542490761737,36.407855449141934,2,1,0,6,1.0217391304347827,5.685795496109412,1,2,2,1.565782297742075,0,0,2,2.944501753143633,1.6739191603411008
2.4930000000000008,-1.8995845332807881,0,34.60621413241661,0.0,2,0,0,0,0.7857142857142857,5.784161437824026,2,2,2,0.5542303185430904,1,0,0,2.2612743009138074,1.611443307359272
2.1861,-1.7947864913492568,0,31.049515150751766,0.0,2,0,0,0,0.78125,5.8027676538950885,3,2,2,0.0011032845504808098,1,0,0,2.331408936663115,1.4722517567427176
2.890500000000001,-2.129165396850777,0,19.201885970437555,20.771211599071872,2,0,0,0,0.7142857142857143,5.767606693196876,1,1,1,0.2692271352985647,0,0,0,2.095916735171011,1.5816148155866925
3.0120000000000013,-2.6692810889417453,5,19.25937762450659,30.33183534230805,2,1,0,6,0.9782608695652174,5.692971639801662,1,1,1,0.2499238893088107,0,0,1,2.724129026400547,1.6739191603411008
1.9032,-2.045846778256584,0,31.36811270424886,12.841643245852019,2,0,0,0,0.79,5.8103753453214875,2,2,2,0.4269068978673274,1,0,0,2.3998539655062,1.5357599588753872
3.0871000000000013,-3.0661205897363786,5,19.310141739840514,30.33183534230805,2,1,0,6,0.9583333333333334,5.6939724923999595,1,1,1,0.2607104014445289,0,0,1,2.7460781021634046,1.6874416190186343
2.0993,-2.150749427704085,0,22.546661005989442,0.0,3,0,0,0,0.75,5.783938868792345,2,1,1,0.2902509028302682,0,0,0,2.252661874793177,1.5888041944669036
2.099300000000001,-2.150749427704085,0,22.449036698512135,0.0,3,0,0,0,0.75,5.78112303337425,2,1,1,0.2936481405132201,0,0,0,2.252661874793177,1.5889597698570057
2.1907,-2.5062651053060625,4,19.1405303340472,24.26546827384644,2,2,0,6,1.0238095238095235,5.688132558334481,1,1,1,0.21565665154950908,0,0,2,2.787729209257213,1.645067953982826
4.982300000000006,-6.678392772300015,9,9.658111035369917,22.823970215819568,1,7,0,17,1.203125,5.688425806146289,2,0,0,0.0,2,0,3,3.4485985749591657,1.6252991099119247
4.417520000000003,-6.465187163724238,12,22.370754261547603,30.33183534230805,2,7,0,18,1.2575757575757576,5.683577924906154,1,1,1,-0.1832935360117552,2,1,4,3.4543629775135285,1.6773246364574406
4.762500000000003,-6.673212244156077,13,22.128041641520166,35.86640816407895,2,7,0,18,1.2803030303030305,5.685063889224432,1,1,1,-0.2162796471228663,2,1,3,3.564734498654301,1.6230909844573127
4.2482000000000015,-6.353320705245963,13,21.680939446732783,24.26546827384644,2,7,0,18,1.2803030303030305,5.684985596218085,1,1,1,-0.27704353601175513,2,1,3,3.564734498654301,1.6230909844573127
3.980780000000002,-6.153177368755285,12,22.08163704058515,24.26546827384644,2,7,0,18,1.3308823529411764,5.683428136460007,1,1,1,-0.2446039783985863,2,1,4,3.625150597417598,1.636020517468795
1.9653800000000003,-3.0687832552046417,5,20.988615222889873,0.0,1,3,0,6,1.1057692307692308,5.691196727533628,1,1,1,-0.06822746073738117,0,0,1,2.978291641340357,1.4787149706346367
1.82628,-2.6503269936538336,5,21.31261141588269,6.06636706846161,1,2,0,6,1.1,5.691785445061637,1,1,1,0.05176498068363133,0,0,1,2.8534796221927974,1.5346403061030167
2.6080000000000005,-3.17382817338624,6,21.36821514691412,17.66730695869413,1,2,0,6,1.0208333333333333,5.699461612957236,1,1,1,0.09544726841353812,0,0,0,2.769642499043824,1.5133127282870358
2.747100000000001,-3.591626754553545,6,20.75469681970261,17.66730695869413,1,3,0,6,1.03,5.698850310295367,1,1,1,-0.13705273158646206,0,0,0,2.8969018126844714,1.4561329700931855
2.853200000000001,-3.1464332305968963,6,20.7281445682231,6.06636706846161,1,2,0,6,0.9821428571428572,5.698918292394485,2,1,1,-0.17594902158394188,0,0,0,3.0032358500433003,1.3814927048563004
2.8251000000000013,-4.3612599688817,6,19.31316751639717,23.20187978046503,2,3,0,6,1.0185185185185186,5.6993307526526795,1,1,1,-0.08813572316999417,0,0,0,3.0296964395284127,1.4300533302627014
2.351700000000001,-3.892367398536308,6,31.205337827030235,23.20187978046503,2,3,0,6,1.0625,5.699330752621592,2,2,2,-0.08133923409175847,1,0,0,3.249200530456465,1.3805680358563563
3.2521000000000018,-4.049124604011664,6,19.15541367411952,23.20187978046503,2,3,0,6,1.0185185185185186,5.6993307526857055,2,1,1,-0.10376072316999416,0,0,0,3.104989541233061,1.4300533302627014
3.7351000000000014,-7.771599474600749,11,28.825007940367108,18.199101205384828,2,8,0,30,1.3625,5.674973170752577,2,0,1,0.0,6,1,3,4.232429577067571,1.4805451541874943
3.999900000000003,-5.173802024285116,10,26.30949465554078,30.33183534230805,1,3,1,15,1.143939393939394,5.679983843036921,3,2,2,-0.9907306513540868,2,0,3,3.528406342105062,1.6262167673510828
3.3918000000000017,-4.816582051185742,6,27.844133198530955,0.0,1,3,0,14,1.1724137931034482,5.678071915862082,2,2,2,0.2509613602353509,3,0,3,3.623866192311092,1.5895537426201112
3.7002200000000025,-5.343243848560923,7,35.557434391967114,0.0,1,4,0,14,1.1666666666666667,5.6891555665503954,2,2,2,0.2469892063393706,3,0,2,3.677409608687829,1.5990358528622333
3.3918000000000017,-4.816582051185742,6,35.26365587762963,0.0,2,3,0,14,1.1896551724137931,5.708175566465799,2,2,2,0.2064124621637251,4,1,2,3.7859937386474516,1.588513003259843
3.2864000000000013,-5.325102233100713,9,29.41979938271605,21.99631096641096,2,3,0,16,1.3854166666666667,5.686203254340245,2,1,2,-0.3847223403250186,4,2,2,3.6928966084191077,1.5445034980750287
4.393500000000003,-6.686101007236547,13,41.651169474237754,36.398202410769656,2,5,0,22,1.40625,5.674935117936911,3,2,3,-0.3992721705174531,4,2,5,3.457311715651907,1.6802978311161203
3.5944000000000016,-6.627009491105354,13,30.317816953440772,24.26546827384644,2,5,0,22,1.431818181818182,5.67705138909396,4,1,4,-0.4425728003963661,4,2,4,3.602745780871872,1.5678087131350695
4.393500000000003,-6.686101007236547,13,41.894224348783325,30.33183534230805,2,5,0,22,1.40625,5.674615893401388,3,2,3,-0.4220074642292005,4,2,5,3.457311715651907,1.6802926048087274
2.5239000000000003,-4.3739297792939,9,29.290083144368854,18.199101205384828,2,2,0,16,1.4021739130434785,5.686205045706093,2,1,2,-0.3745979780801208,4,2,2,3.4761207468426814,1.6077394078441636
3.5859000000000023,-5.905376830166882,7,29.540111643030173,24.26546827384644,1,5,0,12,1.1333333333333333,5.671535643863093,2,2,2,0.10121372242489036,2,0,5,3.12820398719314,1.7195645589284736
4.124220000000004,-7.008953289230893,15,26.708984368610054,18.199101205384828,3,7,0,21,1.25,5.672860751392733,2,1,1,-0.16113515353362404,1,1,2,3.6674518694322376,1.6471586552280042
2.3377,-4.332984512155223,6,14.078033217059795,0.0,0,2,0,6,1.0480769230769231,5.7001100558815825,4,1,3,-0.7376584419378778,0,0,0,3.2577813045887547,1.386806992006813
2.7278,-4.600355830453587,6,14.129300552222194,6.4208216229260096,1,2,0,6,1.0277777777777777,5.70011005576689,4,1,3,-0.7370074002712113,0,0,0,3.194861465455704,1.4127557993363724
1.9476,-3.93916380833819,6,14.010119886315046,0.0,0,2,0,6,1.07,5.700110074430004,4,1,3,-0.7386673724660395,0,0,0,3.3206620088587666,1.3622054152838998
2.3377,-4.207214512155224,6,14.064011668722452,6.4208216229260096,1,2,0,6,1.0480769230769231,5.7001100742876885,4,1,3,-0.7379266317252988,0,0,0,3.2577813045887547,1.3900757478366672
1.5574999999999994,-3.5446246431290223,6,13.910743411366465,0.0,0,2,0,6,1.09375,5.7001102342016505,4,1,3,-0.7398706545134768,0,0,0,3.3807198388582367,1.3354767734140938
1.9476,-3.8133938083381897,6,13.967815266279233,6.4208216229260096,1,2,0,6,1.07,5.700110233934151,4,1,3,-0.7390203143774225,0,0,0,3.3206620088587666,1.3654838066838382
2.6099200000000007,-4.2392360158692215,3,0.0,19.91384146784285,0,4,0,6,0.9125,5.682203761763293,2,0,0,0.0,0,0,3,2.9683824688342706,1.7032569444515004
3.220200000000002,-4.444497839938971,5,0.0,25.98020853630447,0,2,0,6,1.0,5.694056654229237,0,0,0,0.0,0,0,1,2.7856061300625727,1.6805788877441699
1.9077999999999995,-1.989024527059776,5,0.0,26.837578667533478,0,3,0,6,0.9852941176470588,5.692458859284534,3,0,0,0.0,0,0,1,3.186808594563049,1.5097338500571316
